REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,170907,03240900,PUBLIC SPEAKING I (PUBSPKG1),10,30,3.0,14,42,3.0
,,,,170907,03241400,COMMUNICATION APPLICATIONS,33,99,3.0,79,237,3.0
,,,,170907,03250100,THEATRE ARTS I (TH1),41,123,3.0,76,228,3.0
,,,,170907,03310300,ECONOMICS W/EMPH FREE ENTERPR,36,108,3.0,43,129,3.0
,,,,170907,03330100,UNITED STATES GOVERNMENT (GOVT,32,96,3.0,38,114,3.0
,,,,170907,03340100,US HISTORY STUDIES SINCE 1877,75,429,5.7,83,477,5.7
,,,,170907,03380001,SOCIAL STUDIES ADV (1ST TIME),44,132,3.0,89,267,3.0
,,,,170907,03380002,SPEC TOPIC IN SOC STUD (1ST),20,60,3.0,62,186,3.0
,,,,170907,IHE11200,SCIENCE-INST OF HIGH ED ENDRSD,42,320,7.6,54,416,7.7
,,,,170907,N1290012,TEEN LEADERSHIP,44,132,3.0,83,249,3.0
,,,,170907,PES00000,PE SUB ATHLETICS 1,24,24,1.0,42,42,1.0
Total,,,,170907,,,573,"2,324",4.1,903,"3,413",3.8
,,,,170907,,,,,,,,
170908,NEW CANEY ISD,TRADITIONAL ISD/CSD,,170908,03102500,INDEP STUDY IN MATH (1ST TIME),10,55,5.5,13,69,5.3
,,,,170908,03102501,INDEP STUDY IN MATH (2ND TIME),48,258,5.4,53,288,5.4
,,,,170908,03102502,INDEPEND STUDY MATH,-999,-999,3.0,-999,12,-999.0
,,,,170908,03220400,ENGLISH IV (ENG 4),30,90,3.0,37,114,3.1
,,,,170908,03240900,PUBLIC SPEAKING I (PUBSPKG1),,0,,17,51,3.0
,,,,170908,03241400,COMMUNICATION APPLICATIONS,,0,,49,147,3.0
,,,,170908,03250100,THEATRE ARTS I (TH1),,0,,25,75,3.0
,,,,170908,03310300,ECONOMICS W/EMPH FREE ENTERPR,25,75,3.0,29,87,3.0
,,,,170908,03330100,UNITED STATES GOVERNMENT (GOVT,30,93,3.1,34,105,3.1
,,,,170908,03340100,US HISTORY STUDIES SINCE 1877,58,309,5.3,62,333,5.4
,,,,170908,03340400,WORLD HISTORY STUDIES (W HIST),,0,,31,180,5.8
,,,,170908,03350100,PSYCHOLOGY (PSYCH),,0,,13,39,3.0
,,,,170908,03370100,SOCIOLOGY (SOC),,0,,13,39,3.0
,,,,170908,03440300,LANG O/T ENGLISH III - SPANISH,,0,,15,90,6.0
,,,,170908,03500100,ART I (ART 1),,0,,29,87,3.0
,,,,170908,03580200,COMPUTER SCIENCE I,,0,,54,216,4.0
,,,,170908,13020600,ANATOMY & PHYSIOLOGY,11,84,7.6,-999,84,-999.0
,,,,170908,13037200,SCIENTIFIC RESEARCH & DESIGN,10,72,7.2,13,92,7.1
,,,,170908,N1290050,COLLEGE TRANSITION,14,42,3.0,83,249,3.0
,,,,170908,PES00052,FOUND OF PERSON FITNESS,-999,-999,3.0,62,186,3.0
Total,,,,170908,,,240,"1,090",4.5,647,"2,543",3.9
,,,,170908,,,,,,,,
171901,DUMAS ISD,TRADITIONAL ISD/CSD,,171901,03101100,PRECALCULUS (PRE CALC),20,128,6.4,29,181,6.2
,,,,171901,03310300,ECONOMICS W/EMPH FREE ENTERPR,24,72,3.0,37,111,3.0
,,,,171901,03330100,UNITED STATES GOVERNMENT (GOVT,26,78,3.0,41,123,3.0
,,,,171901,03340100,US HISTORY STUDIES SINCE 1877,29,150,5.2,44,234,5.3
,,,,171901,13020600,ANATOMY & PHYSIOLOGY,21,84,4.0,21,84,4.0
,,,,171901,13025200,COSMETOLOGY I,-999,40,-999.0,-999,40,-999.0
,,,,171901,13025300,COSMETOLOGY II,-999,35,-999.0,-999,35,-999.0
,,,,171901,A3010200,AP BIOLOGY,11,76,6.9,18,132,7.3
,,,,171901,A3220200,AP ENGLISH LITERATURE AND COMP,26,150,5.8,39,216,5.5
Total,,,,171901,,,166,813,4.9,238,"1,156",4.9
,,,,171901,,,,,,,,
171902,SUNRAY ISD,TRADITIONAL ISD/CSD,,171902,03102500,INDEP STUDY IN MATH (1ST TIME),-999,15,-999.0,-999,15,-999.0
,,,,171902,03220400,ENGLISH IV (ENG 4),-999,39,-999.0,-999,39,-999.0
,,,,171902,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,21,-999.0,-999,21,-999.0
,,,,171902,03330100,UNITED STATES GOVERNMENT (GOVT,-999,27,-999.0,-999,27,-999.0
,,,,171902,03340100,US HISTORY STUDIES SINCE 1877,10,57,5.7,11,63,5.7
,,,,171902,03350100,PSYCHOLOGY (PSYCH),-999,12,-999.0,-999,12,-999.0
Total,,,,171902,,,42,171,4.1,43,177,4.1
,,,,171902,,,,,,,,
172902,DAINGERFIELD-LONE STAR ISD,TRADITIONAL ISD/CSD,,172902,03220400,ENGLISH IV (ENG 4),18,87,4.8,18,87,4.8
,,,,172902,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,15,-999.0,-999,15,-999.0
,,,,172902,03330100,UNITED STATES GOVERNMENT (GOVT,-999,12,-999.0,-999,12,-999.0
,,,,172902,03350100,PSYCHOLOGY (PSYCH),-999,-999,3.0,-999,-999,3.0
,,,,172902,13032900,MANUFACTURING ENGINEERING,-999,45,-999.0,-999,45,-999.0
,,,,172902,13033000,PRACTICUM MANUFACTURING,-999,-999,3.0,-999,-999,3.0
Total,,,,172902,,,37,165,4.5,37,165,4.5
,,,,172902,,,,,,,,
172905,PEWITT CISD,TRADITIONAL ISD/CSD,,172905,03220300,ENGLISH III (ENG 3),-999,39,-999.0,-999,39,-999.0
,,,,172905,03220400,ENGLISH IV (ENG 4),-999,39,-999.0,-999,39,-999.0
,,,,172905,03310300,ECONOMICS W/EMPH FREE ENTERPR,10,30,3.0,10,30,3.0
,,,,172905,03330100,UNITED STATES GOVERNMENT (GOVT,11,33,3.0,11,33,3.0
,,,,172905,03340100,US HISTORY STUDIES SINCE 1877,-999,12,-999.0,-999,12,-999.0
Total,,,,172905,,,39,153,3.9,39,153,3.9
,,,,172905,,,,,,,,
173901,MOTLEY COUNTY ISD,TRADITIONAL ISD/CSD,,173901,03220300,ENGLISH III (ENG 3),-999,18,-999.0,-999,18,-999.0
,,,,173901,03220400,ENGLISH IV (ENG 4),-999,12,-999.0,-999,12,-999.0
,,,,173901,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,173901,03330100,UNITED STATES GOVERNMENT (GOVT,-999,-999,3.0,-999,-999,3.0
,,,,173901,13011200,"PRINC OF BUSIN, MARK, & FINAN",-999,-999,3.0,-999,-999,3.0
,,,,173901,13016600,ACCOUNTING I,-999,-999,3.0,-999,-999,3.0
,,,,173901,13024500,LIFETIME NUTRIT & WELLNSS,-999,-999,3.0,-999,-999,3.0
Total,,,,173901,,,15,57,3.8,15,57,3.8
,,,,173901,,,,,,,,
174901,CHIRENO ISD,TRADITIONAL ISD/CSD,,174901,03220400,ENGLISH IV (ENG 4),-999,27,-999.0,-999,27,-999.0
,,,,174901,03330100,UNITED STATES GOVERNMENT (GOVT,-999,15,-999.0,-999,15,-999.0
,,,,174901,03350100,PSYCHOLOGY (PSYCH),-999,27,-999.0,10,30,3.0
,,,,174901,03370100,SOCIOLOGY (SOC),,0,,-999,-999,3.0
,,,,174901,03500100,ART I (ART 1),-999,-999,3.0,-999,-999,3.0
,,,,174901,13020300,MEDICAL TERMINOLOGY,-999,-999,3.0,-999,-999,3.0
Total,,,,174901,,,25,75,3.0,29,87,3.0
,,,,174901,,,,,,,,
174903,GARRISON ISD,TRADITIONAL ISD/CSD,,174903,03102500,INDEP STUDY IN MATH (1ST TIME),12,-999,-999.0,12,-999,-999.0
,,,,174903,03102501,INDEP STUDY IN MATH (2ND TIME),12,36,3.0,12,36,3.0
,,,,174903,03220400,ENGLISH IV (ENG 4),-999,66,-999.0,-999,66,-999.0
,,,,174903,03340100,US HISTORY STUDIES SINCE 1877,-999,-999,3.0,-999,-999,3.0
Total,,,,174903,,,36,141,3.9,36,141,3.9
,,,,174903,,,,,,,,
174904,NACOGDOCHES ISD,TRADITIONAL ISD/CSD,,174904,03020000,ENVIRONMENTAL SYSTEMS-ENVIRSYS,-999,-999,4.0,-999,27,-999.0
,,,,174904,03040000,CHEMISTRY (CHEM),,0,,-999,16,-999.0
,,,,174904,03050000,PHYSICS (PHYSICS),-999,-999,3.0,-999,18,-999.0
,,,,174904,03060100,ASTRONOMY (ASTRMY),-999,-999,3.0,-999,12,-999.0
,,,,174904,03101100,PRECALCULUS (PRE CALC),24,144,6.0,31,186,6.0
,,,,174904,03102500,INDEP STUDY IN MATH (1ST TIME),-999,24,-999.0,36,108,3.0
,,,,174904,03102501,INDEP STUDY IN MATH (2ND TIME),-999,-999,3.0,25,75,3.0
,,,,174904,03220300,ENGLISH III (ENG 3),29,99,3.4,40,147,3.7
,,,,174904,03220400,ENGLISH IV (ENG 4),17,87,5.1,35,183,5.2
,,,,174904,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,15,-999.0,-999,24,-999.0
,,,,174904,03330100,UNITED STATES GOVERNMENT (GOVT,20,60,3.0,63,192,3.0
,,,,174904,03350100,PSYCHOLOGY (PSYCH),-999,12,-999.0,-999,21,-999.0
,,,,174904,03370100,SOCIOLOGY (SOC),17,51,3.0,25,75,3.0
,,,,174904,03501300,ART III DRAWING (ART3DRAW),-999,-999,3.0,-999,-999,3.0
,,,,174904,03580200,COMPUTER SCIENCE I,,0,,10,30,3.0
,,,,174904,03810100,HEALTH EDUCATION (HLTH ED),-999,-999,3.0,-999,-999,3.0
,,,,174904,13009900,PROFESSIONAL COMMUNICATIONS,10,30,3.0,14,42,3.0
,,,,174904,13016900,STAT & RISK MGT,,0,,-999,-999,3.0
,,,,174904,13020200,PRINCIPLES OF HEALTH SCIENCE,-999,16,-999.0,-999,16,-999.0
,,,,174904,13037200,SCIENTIFIC RESEARCH & DESIGN,,0,,-999,-999,3.0
,,,,174904,A3150200,AP MUSIC THEORY,-999,15,-999.0,20,60,3.0
,,,,174904,PES00055,INDIVIDUAL OR TEAM SPORTS,-999,10,-999.0,11,22,2.0
Total,,,,174904,,,161,591,3.7,359,"1,275",3.6
,,,,174904,,,,,,,,
174906,WODEN ISD,TRADITIONAL ISD/CSD,,174906,03020000,ENVIRONMENTAL SYSTEMS-ENVIRSYS,17,51,3.0,17,51,3.0
,,,,174906,03102500,INDEP STUDY IN MATH (1ST TIME),13,39,3.0,13,39,3.0
,,,,174906,03102501,INDEP STUDY IN MATH (2ND TIME),-999,-999,3.0,-999,-999,3.0
,,,,174906,03220400,ENGLISH IV (ENG 4),12,72,6.0,12,72,6.0
,,,,174906,03240900,PUBLIC SPEAKING I (PUBSPKG1),10,30,3.0,10,30,3.0
,,,,174906,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,174906,03330100,UNITED STATES GOVERNMENT (GOVT,16,48,3.0,18,54,3.0
,,,,174906,03340100,US HISTORY STUDIES SINCE 1877,17,51,3.0,17,51,3.0
Total,,,,174906,,,87,297,3.4,89,303,3.4
,,,,174906,,,,,,,,
174908,CENTRAL HEIGHTS ISD,TRADITIONAL ISD/CSD,,174908,03020000,ENVIRONMENTAL SYSTEMS-ENVIRSYS,,0,,-999,-999,3.0
,,,,174908,03102500,INDEP STUDY IN MATH (1ST TIME),11,45,4.1,16,63,3.9
,,,,174908,03220400,ENGLISH IV (ENG 4),13,42,3.2,17,54,3.2
,,,,174908,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,174908,03330100,UNITED STATES GOVERNMENT (GOVT,-999,27,-999.0,13,39,3.0
,,,,174908,03340100,US HISTORY STUDIES SINCE 1877,-999,27,-999.0,14,42,3.0
,,,,174908,03350100,PSYCHOLOGY (PSYCH),-999,-999,3.0,-999,18,-999.0
Total,,,,174908,,,49,162,3.3,70,228,3.3
,,,,174908,,,,,,,,
174909,MARTINSVILLE ISD,TRADITIONAL ISD/CSD,,174909,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,174909,03340100,US HISTORY STUDIES SINCE 1877,-999,-999,6.0,-999,-999,6.0
Total,,,,174909,,,-999,48,-999.0,10,54,5.4
,,,,174909,,,,,,,,
174911,DOUGLASS ISD,TRADITIONAL ISD/CSD,,174911,03220400,ENGLISH IV (ENG 4),16,96,6.0,26,156,6.0
,,,,174911,03330100,UNITED STATES GOVERNMENT (GOVT,16,48,3.0,26,78,3.0
Total,,,,174911,,,32,144,4.5,52,234,4.5
,,,,174911,,,,,,,,
175902,BLOOMING GROVE ISD,TRADITIONAL ISD/CSD,,175902,03010207,BIOLOGY,20,152,7.6,20,152,7.6
,,,,175902,03102500,INDEP STUDY IN MATH (1ST TIME),19,57,3.0,19,57,3.0
,,,,175902,03102501,INDEP STUDY IN MATH (2ND TIME),18,54,3.0,18,54,3.0
,,,,175902,03220300,ENGLISH III (ENG 3),28,156,5.6,31,174,5.6
,,,,175902,03220400,ENGLISH IV (ENG 4),-999,36,-999.0,-999,36,-999.0
,,,,175902,03340100,US HISTORY STUDIES SINCE 1877,32,192,6.0,34,204,6.0
,,,,175902,13014300,HUMAN GROWTH & DEVELOP,-999,30,-999.0,-999,30,-999.0
Total,,,,175902,,,131,677,5.2,136,707,5.2
,,,,175902,,,,,,,,
175903,CORSICANA ISD,TRADITIONAL ISD/CSD,,175903,03102501,INDEP STUDY IN MATH (2ND TIME),-999,27,-999.0,12,36,3.0
,,,,175903,03241400,COMMUNICATION APPLICATIONS,30,90,3.0,46,138,3.0
,,,,175903,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,57,-999.0,38,114,3.0
,,,,175903,03330100,UNITED STATES GOVERNMENT (GOVT,23,69,3.0,46,138,3.0
,,,,175903,03340100,US HISTORY STUDIES SINCE 1877,32,189,5.9,42,249,5.9
Total,,,,175903,,,113,432,3.8,184,675,3.7
,,,,175903,,,,,,,,
175904,DAWSON ISD,TRADITIONAL ISD/CSD,,175904,03102500,INDEP STUDY IN MATH (1ST TIME),-999,18,-999.0,-999,18,-999.0
,,,,175904,03220400,ENGLISH IV (ENG 4),-999,48,-999.0,-999,48,-999.0
,,,,175904,03241400,COMMUNICATION APPLICATIONS,-999,-999,3.0,-999,-999,3.0
,,,,175904,03330100,UNITED STATES GOVERNMENT (GOVT,-999,12,-999.0,-999,12,-999.0
,,,,175904,03340100,US HISTORY STUDIES SINCE 1877,-999,54,-999.0,-999,54,-999.0
,,,,175904,03380001,SOCIAL STUDIES ADV (1ST TIME),-999,-999,6.0,-999,-999,6.0
,,,,175904,03500100,ART I (ART 1),-999,-999,3.0,-999,-999,3.0
Total,,,,175904,,,30,150,5.0,30,150,5.0
,,,,175904,,,,,,,,
175905,FROST ISD,TRADITIONAL ISD/CSD,,175905,03010207,BIOLOGY,-999,-999,8.0,-999,-999,8.0
,,,,175905,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,12,-999.0
,,,,175905,03102501,INDEP STUDY IN MATH (2ND TIME),-999,-999,3.0,-999,12,-999.0
,,,,175905,03220300,ENGLISH III (ENG 3),-999,42,-999.0,-999,42,-999.0
,,,,175905,03220400,ENGLISH IV (ENG 4),-999,-999,6.0,-999,-999,6.0
,,,,175905,03340100,US HISTORY STUDIES SINCE 1877,-999,36,-999.0,-999,36,-999.0
,,,,175905,13025200,COSMETOLOGY I,,0,,-999,-999,3.0
,,,,175905,13025300,COSMETOLOGY II,,0,,-999,-999,3.0
Total,,,,175905,,,21,110,5.2,25,122,4.9
,,,,175905,,,,,,,,
175910,MILDRED ISD,TRADITIONAL ISD/CSD,,175910,03220300,ENGLISH III (ENG 3),26,156,6.0,27,162,6.0
,,,,175910,03220400,ENGLISH IV (ENG 4),26,156,6.0,26,156,6.0
,,,,175910,03241400,COMMUNICATION APPLICATIONS,27,81,3.0,27,81,3.0
,,,,175910,03310300,ECONOMICS W/EMPH FREE ENTERPR,16,48,3.0,16,48,3.0
,,,,175910,03330100,UNITED STATES GOVERNMENT (GOVT,11,33,3.0,11,33,3.0
,,,,175910,03340100,US HISTORY STUDIES SINCE 1877,18,108,6.0,18,108,6.0
,,,,175910,12701500,PROBLEMS AND SOLUTIONS,-999,-999,3.0,-999,-999,3.0
,,,,175910,12701510,PROBLEMS AND SOLUTIONS II,-999,12,-999.0,-999,12,-999.0
,,,,175910,13024700,CHILD DEVELOPMENT,-999,-999,3.0,-999,-999,3.0
,,,,175910,IHE11100,MATH-INST OF HIGHER EDU ENDRSD,23,69,3.0,23,69,3.0
,,,,175910,IHE11200,SCIENCE-INST OF HIGH ED ENDRSD,12,72,6.0,12,72,6.0
Total,,,,175910,,,167,750,4.5,168,756,4.5
,,,,175910,,,,,,,,
175911,RICE ISD,TRADITIONAL ISD/CSD,,175911,03010200,BIOLOGY (BIO),-999,16,-999.0,-999,64,-999.0
,,,,175911,03060100,ASTRONOMY (ASTRMY),-999,-999,8.0,-999,-999,8.0
,,,,175911,03220300,ENGLISH III (ENG 3),13,78,6.0,14,84,6.0
,,,,175911,03220400,ENGLISH IV (ENG 4),10,60,6.0,17,99,5.8
,,,,175911,03241400,COMMUNICATION APPLICATIONS,-999,-999,3.0,-999,-999,3.0
,,,,175911,03310300,ECONOMICS W/EMPH FREE ENTERPR,13,39,3.0,17,51,3.0
,,,,175911,03330100,UNITED STATES GOVERNMENT (GOVT,-999,12,-999.0,-999,18,-999.0
,,,,175911,03380002,SPEC TOPIC IN SOC STUD (1ST),15,45,3.0,15,45,3.0
,,,,175911,03380022,SPEC TOPIC IN SOC STUD (2ND),16,48,3.0,16,48,3.0
,,,,175911,13002300,AG FAC DESGN & FABR,22,168,7.6,22,168,7.6
,,,,175911,13002400,AGRICULTURAL POWER SYS,12,96,8.0,12,96,8.0
,,,,175911,13011400,BUSIN INFO MGT I,62,240,3.9,62,240,3.9
Total,,,,175911,,,173,819,4.7,196,936,4.8
,,,,175911,,,,,,,,
176901,BURKEVILLE ISD,TRADITIONAL ISD/CSD,,176901,03220300,ENGLISH III (ENG 3),-999,-999,6.0,-999,-999,6.0
,,,,176901,03370100,SOCIOLOGY (SOC),-999,-999,3.0,-999,-999,3.0
Total,,,,176901,,,-999,27,-999.0,-999,30,-999.0
,,,,176901,,,,,,,,
176902,NEWTON ISD,TRADITIONAL ISD/CSD,,176902,03220400,ENGLISH IV (ENG 4),11,66,6.0,11,66,6.0
,,,,176902,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,176902,03330100,UNITED STATES GOVERNMENT (GOVT,-999,18,-999.0,-999,18,-999.0
,,,,176902,03370100,SOCIOLOGY (SOC),-999,21,-999.0,-999,24,-999.0
,,,,176902,03380001,SOCIAL STUDIES ADV (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,176902,03380002,SPEC TOPIC IN SOC STUD (1ST),-999,15,-999.0,-999,18,-999.0
Total,,,,176902,,,32,129,4.0,34,135,4.0
,,,,176902,,,,,,,,
176903,DEWEYVILLE ISD,TRADITIONAL ISD/CSD,,176903,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,12,-999.0,-999,12,-999.0
Total,,,,176903,,,-999,12,-999.0,-999,12,-999.0
,,,,176903,,,,,,,,
177901,ROSCOE COLLEGIATE ISD,TRADITIONAL ISD/CSD,,177901,03050000,PHYSICS (PHYSICS),25,176,7.0,25,176,7.0
,,,,177901,03100600,ALGEBRA II (ALG2),-999,42,-999.0,-999,42,-999.0
,,,,177901,03101100,PRECALCULUS (PRE CALC),19,96,5.1,19,96,5.1
,,,,177901,03102500,INDEP STUDY IN MATH (1ST TIME),11,51,4.6,11,51,4.6
,,,,177901,03152900,MUSIC I HISTORY (MUS1HIST),38,114,3.0,38,114,3.0
,,,,177901,03220300,ENGLISH III (ENG 3),27,126,4.7,28,129,4.6
,,,,177901,03220400,ENGLISH IV (ENG 4),18,108,6.0,19,111,5.8
,,,,177901,03241400,COMMUNICATION APPLICATIONS,32,96,3.0,32,96,3.0
,,,,177901,03330100,UNITED STATES GOVERNMENT (GOVT,18,54,3.0,19,57,3.0
,,,,177901,03340100,US HISTORY STUDIES SINCE 1877,26,144,5.5,26,144,5.5
,,,,177901,03350100,PSYCHOLOGY (PSYCH),43,129,3.0,44,132,3.0
,,,,177901,03440300,LANG O/T ENGLISH III - SPANISH,27,204,7.6,27,204,7.6
,,,,177901,13000700,ADVANCED ANIMAL SCIENCE,-999,-999,4.0,-999,-999,4.0
,,,,177901,13002300,AG FAC DESGN & FABR,16,48,3.0,16,48,3.0
,,,,177901,13011400,BUSIN INFO MGT I,-999,28,-999.0,-999,28,-999.0
,,,,177901,13020600,ANATOMY & PHYSIOLOGY,-999,64,-999.0,-999,64,-999.0
,,,,177901,13024800,CHILD GUIDANCE,-999,-999,3.0,-999,-999,3.0
,,,,177901,13027600,COMPUTER PROGRAMMING,-999,-999,3.0,-999,-999,3.0
,,,,177901,13032300,WELDING,17,67,3.9,17,67,3.9
,,,,177901,13032400,ADVANCED WELDING,15,60,4.0,15,60,4.0
,,,,177901,PES00052,FOUND OF PERSON FITNESS,32,64,2.0,32,64,2.0
Total,,,,177901,,,393,"1,688",4.3,397,"1,700",4.3
,,,,177901,,,,,,,,
177902,SWEETWATER ISD,TRADITIONAL ISD/CSD,,177902,03101100,PRECALCULUS (PRE CALC),25,150,6.0,28,168,6.0
,,,,177902,03220300,ENGLISH III (ENG 3),30,165,5.5,34,186,5.5
,,,,177902,03220400,ENGLISH IV (ENG 4),27,156,5.8,27,156,5.8
,,,,177902,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,177902,03330100,UNITED STATES GOVERNMENT (GOVT,17,51,3.0,17,51,3.0
,,,,177902,03340100,US HISTORY STUDIES SINCE 1877,26,135,5.2,30,156,5.2
,,,,177902,03440300,LANG O/T ENGLISH III - SPANISH,29,228,7.9,33,252,7.6
,,,,177902,13008800,GRAPHIC DESIGN & ILLUSTRATION,-999,-999,3.0,-999,-999,3.0
,,,,177902,13020300,MEDICAL TERMINOLOGY,-999,15,-999.0,-999,15,-999.0
,,,,177902,13020400,HEALTH SCIENCE,-999,-999,3.0,-999,-999,3.0
,,,,177902,13020800,PATHOPHYSIOLOGY,-999,-999,3.0,-999,-999,3.0
,,,,177902,13027200,PRINCIPLES OF INFO TECH,-999,-999,3.0,-999,-999,3.0
,,,,177902,13028000,RESEARCH IN INFO TECH SOL,-999,-999,3.0,-999,-999,3.0
,,,,177902,13032300,WELDING,-999,15,-999.0,-999,15,-999.0
,,,,177902,13033000,PRACTICUM MANUFACTURING,-999,15,-999.0,-999,15,-999.0
,,,,177902,13039600,AUTOMOTIVE TECHNOLOGY,-999,-999,3.0,-999,-999,3.0
,,,,177902,13039800,COLLISION REPAIR & REFINISH,-999,-999,3.0,-999,-999,3.0
,,,,177902,13040400,"PRACTICUM TRANS, DIST & LOG",-999,12,-999.0,-999,12,-999.0
Total,,,,177902,,,186,981,5.3,201,"1,065",5.3
,,,,177902,,,,,,,,
177903,BLACKWELL CISD,TRADITIONAL ISD/CSD,,177903,03101100,PRECALCULUS (PRE CALC),-999,42,-999.0,-999,48,-999.0
,,,,177903,03220300,ENGLISH III (ENG 3),-999,18,-999.0,-999,18,-999.0
,,,,177903,03340100,US HISTORY STUDIES SINCE 1877,-999,18,-999.0,-999,18,-999.0
Total,,,,177903,,,13,78,6.0,14,84,6.0
,,,,177903,,,,,,,,
177905,HIGHLAND ISD,TRADITIONAL ISD/CSD,,177905,03220300,ENGLISH III (ENG 3),-999,36,-999.0,-999,42,-999.0
,,,,177905,03220400,ENGLISH IV (ENG 4),-999,36,-999.0,-999,36,-999.0
,,,,177905,03241400,COMMUNICATION APPLICATIONS,-999,21,-999.0,-999,21,-999.0
,,,,177905,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,21,-999.0,-999,21,-999.0
,,,,177905,03330100,UNITED STATES GOVERNMENT (GOVT,-999,21,-999.0,-999,21,-999.0
,,,,177905,03440300,LANG O/T ENGLISH III - SPANISH,-999,32,-999.0,-999,40,-999.0
,,,,177905,03810100,HEALTH EDUCATION (HLTH ED),-999,21,-999.0,-999,21,-999.0
Total,,,,177905,,,44,188,4.3,46,202,4.4
,,,,177905,,,,,,,,
178801,DR M L GARZA-GONZALEZ CHARTER SCHO,OPEN ENROLLMENT CHARTER,,178801,13027900,WEB TECHNOLOGIES,-999,-999,7.0,-999,-999,7.0
Total,,,,178801,,,-999,-999,7.0,-999,-999,7.0
,,,,178801,,,,,,,,
178901,AGUA DULCE ISD,TRADITIONAL ISD/CSD,,178901,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,178901,03152700,MUSIC I THEORY (MUS1THY),,0,,-999,-999,3.0
,,,,178901,03220400,ENGLISH IV (ENG 4),-999,-999,3.0,-999,-999,3.0
,,,,178901,03370100,SOCIOLOGY (SOC),-999,-999,3.0,-999,-999,3.0
,,,,178901,03380001,SOCIAL STUDIES ADV (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,178901,03380002,SPEC TOPIC IN SOC STUD (1ST),-999,-999,3.0,-999,-999,3.0
,,,,178901,03380021,SOCIAL STUDIES ADV (2ND TIME),-999,-999,3.0,-999,-999,3.0
,,,,178901,03810200,ADVANCED HEALTH EDUCATION,-999,-999,3.0,-999,-999,3.0
,,,,178901,13020600,ANATOMY & PHYSIOLOGY,-999,10,-999.0,-999,10,-999.0
Total,,,,178901,,,12,43,3.6,14,49,3.5
,,,,178901,,,,,,,,
178902,BISHOP CISD,TRADITIONAL ISD/CSD,,178902,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,178902,03220400,ENGLISH IV (ENG 4),-999,21,-999.0,-999,21,-999.0
,,,,178902,03241400,COMMUNICATION APPLICATIONS,-999,15,-999.0,-999,21,-999.0
,,,,178902,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,18,-999.0,-999,18,-999.0
,,,,178902,03330100,UNITED STATES GOVERNMENT (GOVT,-999,18,-999.0,-999,18,-999.0
,,,,178902,03340100,US HISTORY STUDIES SINCE 1877,-999,21,-999.0,-999,33,-999.0
,,,,178902,03350100,PSYCHOLOGY (PSYCH),-999,15,-999.0,-999,21,-999.0
,,,,178902,03370100,SOCIOLOGY (SOC),-999,-999,3.0,-999,-999,3.0
,,,,178902,03501700,ART III HISTORY (ART3HIST),-999,-999,3.0,-999,-999,3.0
,,,,178902,13018400,POLITICAL SCIENCE II,-999,-999,3.0,-999,-999,3.0
,,,,178902,A3010200,AP BIOLOGY,-999,-999,3.0,-999,-999,3.0
Total,,,,178902,,,38,132,3.5,44,156,3.5
,,,,178902,,,,,,,,
178903,CALALLEN ISD,TRADITIONAL ISD/CSD,,178903,03102500,INDEP STUDY IN MATH (1ST TIME),26,129,5.0,34,159,4.7
,,,,178903,03220400,ENGLISH IV (ENG 4),39,231,5.9,50,297,5.9
,,,,178903,03241400,COMMUNICATION APPLICATIONS,-999,15,-999.0,10,30,3.0
,,,,178903,03310300,ECONOMICS W/EMPH FREE ENTERPR,34,102,3.0,40,120,3.0
,,,,178903,03330100,UNITED STATES GOVERNMENT (GOVT,34,102,3.0,40,120,3.0
,,,,178903,03340100,US HISTORY STUDIES SINCE 1877,41,243,5.9,49,291,5.9
,,,,178903,03350100,PSYCHOLOGY (PSYCH),-999,33,-999.0,17,51,3.0
